37.5636465,37.575548,37.5547584,37.5647439,37.5718529,37.5387099,37.58977830000001,37.58506149999999,37.550814,37.5153176,37.5617303,37.5130866,37.542873,37.6020914,37.63730390000001,37.4568722,37.6186095,37.5094352,37.4743945,37.5397827,37.528511,37.6020592,37.494931,37.4956054,37.5167711,37.5016941,37.6425238,37.4945959,37.6280204,37.6533589,37.49349
126.9895796,126.9847471,126.9734981,126.9667705,126.9989143,126.9659183,127.016589,127.0457679,126.954028,126.905728,127.0364217,126.9428498,127.083821,126.9213528,127.0273399,126.8970429,127.1045734,127.0669578,126.9513489,126.8299968,127.1268224,127.0321577,126.886731,127.0052504,126.8656996,127.1272481,127.0717076,126.9831279,126.9287899,127.052682,127.0772119
